datetime,timestamp_ms,value,sensor
2025-12-24 23:19:53,1766618393000,24.61,sensor:temperature
2025-12-24 23:20:01,1766618401000,24.63,sensor:temperature
2025-12-24 23:20:07,1766618407000,24.64,sensor:temperature
2025-12-24 23:20:13,1766618413000,24.62,sensor:temperature
2025-12-24 23:20:19,1766618419000,24.63,sensor:temperature
2025-12-24 23:20:43,1766618443000,24.66,sensor:temperature
2025-12-24 23:20:49,1766618449000,24.66,sensor:temperature
2025-12-24 23:20:56,1766618456000,24.69,sensor:temperature
2025-12-24 23:21:03,1766618463000,24.7,sensor:temperature
2025-12-24 23:21:13,1766618473000,24.69,sensor:temperature
2025-12-24 23:21:19,1766618479000,24.68,sensor:temperature
2025-12-24 23:21:25,1766618485000,24.7,sensor:temperature
2025-12-24 23:21:32,1766618492000,24.7,sensor:temperature
2025-12-24 23:21:38,1766618498000,24.71,sensor:temperature
2025-12-24 23:21:44,1766618504000,24.71,sensor:temperature
2025-12-24 23:21:51,1766618511000,24.72,sensor:temperature
2025-12-24 23:21:57,1766618517000,24.74,sensor:temperature
2025-12-24 23:22:04,1766618524000,24.71,sensor:temperature
2025-12-24 23:22:15,1766618535000,24.73,sensor:temperature
2025-12-24 23:22:24,1766618544000,24.71,sensor:temperature
2025-12-24 23:22:30,1766618550000,24.68,sensor:temperature
2025-12-24 23:23:10,1766618590000,24.69,sensor:temperature
2025-12-24 23:23:16,1766618596000,24.66,sensor:temperature
2025-12-24 23:23:22,1766618602000,24.68,sensor:temperature
2025-12-24 23:23:28,1766618608000,24.69,sensor:temperature
2025-12-24 23:23:35,1766618615000,24.7,sensor:temperature
2025-12-24 23:23:42,1766618622000,24.71,sensor:temperature
2025-12-24 23:23:49,1766618629000,24.74,sensor:temperature
2025-12-24 23:23:55,1766618635000,24.73,sensor:temperature
2025-12-24 23:24:02,1766618642000,24.72,sensor:temperature
2025-12-24 23:24:09,1766618649000,24.73,sensor:temperature
2025-12-24 23:24:16,1766618656000,24.72,sensor:temperature
2025-12-24 23:24:22,1766618662000,24.75,sensor:temperature
2025-12-24 23:24:28,1766618668000,24.75,sensor:temperature
2025-12-24 23:24:34,1766618674000,24.73,sensor:temperature
2025-12-24 23:24:41,1766618681000,24.73,sensor:temperature
2025-12-24 23:24:47,1766618687000,24.71,sensor:temperature
2025-12-24 23:24:53,1766618693000,24.71,sensor:temperature
2025-12-24 23:24:59,1766618699000,24.71,sensor:temperature
2025-12-24 23:25:05,1766618705000,24.71,sensor:temperature
2025-12-24 23:25:10,1766618710000,24.71,sensor:temperature
2025-12-24 23:25:16,1766618716000,24.72,sensor:temperature
2025-12-24 23:25:23,1766618723000,24.73,sensor:temperature
2025-12-24 23:25:30,1766618730000,24.74,sensor:temperature
2025-12-24 23:25:36,1766618736000,24.74,sensor:temperature
2025-12-24 23:25:42,1766618742000,24.75,sensor:temperature
2025-12-24 23:25:48,1766618748000,24.76,sensor:temperature
2025-12-24 23:25:55,1766618755000,24.77,sensor:temperature
2025-12-24 23:26:02,1766618762000,24.75,sensor:temperature
2025-12-24 23:26:08,1766618768000,24.75,sensor:temperature
2025-12-24 23:26:15,1766618775000,24.74,sensor:temperature
2025-12-24 23:26:22,1766618782000,24.75,sensor:temperature
2025-12-24 23:26:28,1766618788000,24.74,sensor:temperature
2025-12-24 23:26:35,1766618795000,24.73,sensor:temperature
2025-12-24 23:26:42,1766618802000,24.74,sensor:temperature
2025-12-24 23:26:49,1766618809000,24.75,sensor:temperature
2025-12-24 23:26:55,1766618815000,24.75,sensor:temperature
2025-12-24 23:27:01,1766618821000,24.82,sensor:temperature
2025-12-24 23:27:08,1766618828000,24.82,sensor:temperature
2025-12-24 23:27:17,1766618837000,24.84,sensor:temperature
2025-12-24 23:27:24,1766618844000,24.86,sensor:temperature
2025-12-24 23:27:31,1766618851000,24.86,sensor:temperature
2025-12-24 23:27:39,1766618859000,24.86,sensor:temperature
2025-12-24 23:27:45,1766618865000,24.88,sensor:temperature
2025-12-24 23:27:52,1766618872000,24.87,sensor:temperature
2025-12-24 23:27:58,1766618878000,24.88,sensor:temperature
2025-12-24 23:28:05,1766618885000,24.89,sensor:temperature
2025-12-24 23:28:12,1766618892000,24.9,sensor:temperature
2025-12-24 23:28:19,1766618899000,24.9,sensor:temperature
2025-12-24 23:28:26,1766618906000,24.92,sensor:temperature
2025-12-24 23:28:33,1766618913000,24.93,sensor:temperature
2025-12-24 23:28:41,1766618921000,24.93,sensor:temperature
2025-12-24 23:28:48,1766618928000,24.94,sensor:temperature
2025-12-24 23:28:55,1766618935000,24.93,sensor:temperature
2025-12-24 23:29:02,1766618942000,24.93,sensor:temperature
2025-12-24 23:29:09,1766618949000,24.94,sensor:temperature
2025-12-24 23:29:15,1766618955000,24.94,sensor:temperature
2025-12-24 23:29:22,1766618962000,24.94,sensor:temperature
2025-12-24 23:29:28,1766618968000,24.94,sensor:temperature
2025-12-24 23:29:35,1766618975000,24.93,sensor:temperature
2025-12-24 23:29:43,1766618983000,24.95,sensor:temperature
2025-12-24 23:29:50,1766618990000,24.95,sensor:temperature
2025-12-24 23:29:57,1766618997000,24.97,sensor:temperature
2025-12-24 23:30:04,1766619004000,24.95,sensor:temperature
2025-12-24 23:30:10,1766619010000,24.98,sensor:temperature
2025-12-24 23:30:18,1766619018000,24.97,sensor:temperature
2025-12-24 23:30:25,1766619025000,24.97,sensor:temperature
2025-12-24 23:30:32,1766619032000,24.98,sensor:temperature
2025-12-24 23:30:38,1766619038000,24.99,sensor:temperature
2025-12-24 23:30:45,1766619045000,24.95,sensor:temperature
2025-12-24 23:30:52,1766619052000,24.97,sensor:temperature
2025-12-24 23:30:58,1766619058000,24.98,sensor:temperature
2025-12-24 23:31:08,1766619068000,24.98,sensor:temperature
2025-12-24 23:31:14,1766619074000,24.97,sensor:temperature
2025-12-24 23:31:21,1766619081000,24.98,sensor:temperature
2025-12-24 23:31:28,1766619088000,24.98,sensor:temperature
2025-12-24 23:31:34,1766619094000,24.97,sensor:temperature
2025-12-24 23:31:42,1766619102000,24.97,sensor:temperature
2025-12-24 23:31:48,1766619108000,24.97,sensor:temperature
2025-12-24 23:31:55,1766619115000,24.97,sensor:temperature
2025-12-24 23:32:03,1766619123000,24.98,sensor:temperature
2025-12-24 23:32:10,1766619130000,24.98,sensor:temperature
2025-12-24 23:32:16,1766619136000,25.0,sensor:temperature
2025-12-24 23:32:23,1766619143000,25.0,sensor:temperature
2025-12-24 23:32:30,1766619150000,24.99,sensor:temperature
2025-12-24 23:32:37,1766619157000,24.98,sensor:temperature
2025-12-24 23:32:44,1766619164000,24.98,sensor:temperature
2025-12-24 23:32:51,1766619171000,25.0,sensor:temperature
2025-12-24 23:32:58,1766619178000,24.99,sensor:temperature
2025-12-24 23:33:05,1766619185000,25.0,sensor:temperature
2025-12-24 23:33:12,1766619192000,24.98,sensor:temperature
2025-12-24 23:33:27,1766619207000,24.98,sensor:temperature
2025-12-24 23:33:38,1766619218000,24.99,sensor:temperature
2025-12-24 23:33:45,1766619225000,24.97,sensor:temperature
2025-12-24 23:33:59,1766619239000,24.95,sensor:temperature
2025-12-24 23:34:06,1766619246000,24.94,sensor:temperature
2025-12-24 23:34:13,1766619253000,24.93,sensor:temperature
2025-12-24 23:34:20,1766619260000,24.93,sensor:temperature
2025-12-24 23:34:26,1766619266000,24.94,sensor:temperature
2025-12-24 23:34:34,1766619274000,24.93,sensor:temperature
2025-12-24 23:34:39,1766619279000,24.93,sensor:temperature
2025-12-24 23:34:47,1766619287000,24.92,sensor:temperature
2025-12-24 23:34:53,1766619293000,24.91,sensor:temperature
2025-12-24 23:35:00,1766619300000,24.92,sensor:temperature
2025-12-24 23:35:07,1766619307000,24.93,sensor:temperature
2025-12-24 23:35:13,1766619313000,24.93,sensor:temperature
2025-12-24 23:35:20,1766619320000,24.95,sensor:temperature
2025-12-24 23:35:30,1766619330000,24.98,sensor:temperature
2025-12-24 23:35:44,1766619344000,24.98,sensor:temperature
2025-12-24 23:35:52,1766619352000,24.95,sensor:temperature
2025-12-24 23:36:00,1766619360000,24.97,sensor:temperature
2025-12-24 23:36:08,1766619368000,24.95,sensor:temperature
2025-12-24 23:36:18,1766619378000,24.95,sensor:temperature
2025-12-24 23:36:26,1766619386000,24.97,sensor:temperature
2025-12-24 23:36:33,1766619393000,24.98,sensor:temperature
2025-12-24 23:36:39,1766619399000,24.98,sensor:temperature
2025-12-24 23:36:48,1766619408000,24.98,sensor:temperature
2025-12-24 23:36:55,1766619415000,25.0,sensor:temperature
2025-12-24 23:37:02,1766619422000,25.01,sensor:temperature
2025-12-24 23:37:08,1766619428000,25.0,sensor:temperature
2025-12-24 23:37:16,1766619436000,24.99,sensor:temperature
2025-12-24 23:37:22,1766619442000,25.0,sensor:temperature
2025-12-24 23:37:29,1766619449000,24.99,sensor:temperature
2025-12-24 23:37:36,1766619456000,25.0,sensor:temperature
2025-12-24 23:37:43,1766619463000,24.99,sensor:temperature
2025-12-24 23:37:49,1766619469000,24.99,sensor:temperature
2025-12-24 23:37:57,1766619477000,25.0,sensor:temperature
2025-12-24 23:38:09,1766619489000,24.98,sensor:temperature
2025-12-24 23:38:15,1766619495000,24.97,sensor:temperature
2025-12-24 23:38:23,1766619503000,24.99,sensor:temperature
2025-12-24 23:38:30,1766619510000,24.99,sensor:temperature
2025-12-24 23:38:37,1766619517000,24.99,sensor:temperature
2025-12-24 23:38:44,1766619524000,24.99,sensor:temperature
2025-12-24 23:38:51,1766619531000,24.98,sensor:temperature
2025-12-24 23:38:57,1766619537000,24.99,sensor:temperature
2025-12-24 23:39:04,1766619544000,24.98,sensor:temperature
2025-12-24 23:39:10,1766619550000,24.99,sensor:temperature
2025-12-24 23:39:17,1766619557000,24.97,sensor:temperature
2025-12-24 23:39:23,1766619563000,24.95,sensor:temperature
2025-12-24 23:39:30,1766619570000,24.98,sensor:temperature
2025-12-24 23:39:36,1766619576000,24.97,sensor:temperature
2025-12-24 23:39:44,1766619584000,24.97,sensor:temperature
2025-12-24 23:39:50,1766619590000,24.98,sensor:temperature
2025-12-24 23:39:58,1766619598000,24.98,sensor:temperature
2025-12-24 23:40:04,1766619604000,24.99,sensor:temperature
2025-12-24 23:40:11,1766619611000,24.98,sensor:temperature
2025-12-24 23:40:18,1766619618000,24.99,sensor:temperature
2025-12-24 23:40:25,1766619625000,25.0,sensor:temperature
2025-12-24 23:40:32,1766619632000,25.0,sensor:temperature
2025-12-24 23:40:37,1766619637000,25.01,sensor:temperature
2025-12-24 23:40:44,1766619644000,25.01,sensor:temperature
2025-12-24 23:40:51,1766619651000,25.01,sensor:temperature
2025-12-24 23:40:58,1766619658000,24.99,sensor:temperature
2025-12-24 23:41:05,1766619665000,24.99,sensor:temperature
2025-12-24 23:41:11,1766619671000,24.98,sensor:temperature
2025-12-24 23:41:18,1766619678000,24.99,sensor:temperature
2025-12-24 23:41:24,1766619684000,24.98,sensor:temperature
2025-12-24 23:41:31,1766619691000,24.97,sensor:temperature
2025-12-24 23:41:37,1766619697000,24.98,sensor:temperature
2025-12-24 23:41:44,1766619704000,24.98,sensor:temperature
2025-12-24 23:41:51,1766619711000,24.95,sensor:temperature
2025-12-24 23:41:58,1766619718000,24.98,sensor:temperature
2025-12-24 23:42:05,1766619725000,24.99,sensor:temperature
2025-12-24 23:42:12,1766619732000,24.97,sensor:temperature
2025-12-24 23:42:18,1766619738000,24.99,sensor:temperature
2025-12-24 23:42:25,1766619745000,24.99,sensor:temperature
2025-12-24 23:42:32,1766619752000,25.01,sensor:temperature
2025-12-24 23:42:39,1766619759000,25.02,sensor:temperature
2025-12-24 23:42:46,1766619766000,25.02,sensor:temperature
2025-12-24 23:42:53,1766619773000,25.03,sensor:temperature
2025-12-24 23:42:59,1766619779000,25.04,sensor:temperature
2025-12-24 23:43:05,1766619785000,25.03,sensor:temperature
2025-12-24 23:43:12,1766619792000,25.04,sensor:temperature
2025-12-24 23:43:19,1766619799000,25.04,sensor:temperature
2025-12-24 23:43:25,1766619805000,25.03,sensor:temperature
2025-12-24 23:43:32,1766619812000,25.02,sensor:temperature
2025-12-24 23:43:39,1766619819000,25.02,sensor:temperature
2025-12-24 23:43:46,1766619826000,25.02,sensor:temperature
2025-12-24 23:43:52,1766619832000,25.02,sensor:temperature
2025-12-24 23:43:58,1766619838000,25.02,sensor:temperature
2025-12-24 23:44:05,1766619845000,25.0,sensor:temperature
2025-12-24 23:44:12,1766619852000,25.0,sensor:temperature
2025-12-24 23:44:18,1766619858000,25.0,sensor:temperature
2025-12-24 23:44:25,1766619865000,25.0,sensor:temperature
2025-12-24 23:44:32,1766619872000,25.0,sensor:temperature
2025-12-24 23:44:38,1766619878000,25.01,sensor:temperature
2025-12-24 23:44:46,1766619886000,25.01,sensor:temperature
2025-12-24 23:44:52,1766619892000,25.0,sensor:temperature
2025-12-24 23:45:01,1766619901000,25.0,sensor:temperature
2025-12-24 23:45:08,1766619908000,25.0,sensor:temperature
2025-12-24 23:45:15,1766619915000,25.0,sensor:temperature
2025-12-24 23:45:22,1766619922000,25.0,sensor:temperature
2025-12-24 23:45:29,1766619929000,25.0,sensor:temperature
2025-12-24 23:45:35,1766619935000,24.99,sensor:temperature
2025-12-24 23:45:42,1766619942000,25.01,sensor:temperature
2025-12-24 23:45:48,1766619948000,24.99,sensor:temperature
2025-12-24 23:45:55,1766619955000,24.98,sensor:temperature
2025-12-24 23:46:02,1766619962000,24.99,sensor:temperature
2025-12-24 23:46:09,1766619969000,24.98,sensor:temperature
2025-12-24 23:46:15,1766619975000,24.99,sensor:temperature
2025-12-24 23:46:22,1766619982000,24.99,sensor:temperature
2025-12-24 23:46:29,1766619989000,25.0,sensor:temperature
2025-12-24 23:46:36,1766619996000,25.0,sensor:temperature
2025-12-24 23:46:44,1766620004000,25.0,sensor:temperature
2025-12-24 23:46:50,1766620010000,25.0,sensor:temperature
2025-12-24 23:46:57,1766620017000,25.01,sensor:temperature
2025-12-24 23:47:03,1766620023000,24.99,sensor:temperature
2025-12-24 23:47:09,1766620029000,25.02,sensor:temperature
2025-12-24 23:47:16,1766620036000,25.01,sensor:temperature
2025-12-24 23:47:23,1766620043000,24.99,sensor:temperature
2025-12-24 23:47:30,1766620050000,25.0,sensor:temperature
2025-12-24 23:47:37,1766620057000,25.0,sensor:temperature
2025-12-24 23:47:43,1766620063000,25.0,sensor:temperature
2025-12-24 23:47:50,1766620070000,25.0,sensor:temperature
2025-12-24 23:47:57,1766620077000,24.99,sensor:temperature
2025-12-24 23:48:03,1766620083000,25.0,sensor:temperature
2025-12-24 23:48:09,1766620089000,25.01,sensor:temperature
2025-12-24 23:48:16,1766620096000,24.99,sensor:temperature
2025-12-24 23:48:23,1766620103000,25.01,sensor:temperature
2025-12-24 23:48:30,1766620110000,25.0,sensor:temperature
2025-12-24 23:48:37,1766620117000,25.0,sensor:temperature
2025-12-24 23:48:44,1766620124000,25.0,sensor:temperature
2025-12-24 23:48:50,1766620130000,25.0,sensor:temperature
2025-12-24 23:48:58,1766620138000,25.01,sensor:temperature
2025-12-24 23:49:04,1766620144000,25.01,sensor:temperature
2025-12-24 23:49:10,1766620150000,25.0,sensor:temperature
2025-12-24 23:49:18,1766620158000,25.0,sensor:temperature
2025-12-24 23:49:24,1766620164000,25.0,sensor:temperature
2025-12-24 23:49:31,1766620171000,25.01,sensor:temperature
2025-12-24 23:49:38,1766620178000,25.01,sensor:temperature
2025-12-24 23:49:45,1766620185000,25.01,sensor:temperature
2025-12-24 23:49:52,1766620192000,25.01,sensor:temperature
2025-12-24 23:49:59,1766620199000,25.01,sensor:temperature
2025-12-24 23:50:04,1766620204000,25.02,sensor:temperature
2025-12-24 23:50:11,1766620211000,25.01,sensor:temperature
2025-12-24 23:50:18,1766620218000,25.0,sensor:temperature
2025-12-24 23:50:24,1766620224000,25.0,sensor:temperature
2025-12-24 23:50:31,1766620231000,25.01,sensor:temperature
2025-12-24 23:50:37,1766620237000,24.99,sensor:temperature
2025-12-24 23:50:44,1766620244000,25.0,sensor:temperature
2025-12-24 23:50:51,1766620251000,25.01,sensor:temperature
2025-12-24 23:50:58,1766620258000,24.99,sensor:temperature
2025-12-24 23:51:04,1766620264000,24.99,sensor:temperature
2025-12-24 23:51:11,1766620271000,24.99,sensor:temperature
2025-12-24 23:51:18,1766620278000,24.99,sensor:temperature
2025-12-24 23:51:24,1766620284000,25.0,sensor:temperature
2025-12-24 23:51:31,1766620291000,24.99,sensor:temperature
2025-12-24 23:51:38,1766620298000,24.99,sensor:temperature
2025-12-24 23:51:45,1766620305000,24.99,sensor:temperature
2025-12-24 23:51:51,1766620311000,25.0,sensor:temperature
2025-12-24 23:51:58,1766620318000,25.0,sensor:temperature
2025-12-24 23:52:05,1766620325000,24.99,sensor:temperature
2025-12-24 23:52:11,1766620331000,25.0,sensor:temperature
2025-12-24 23:52:18,1766620338000,25.01,sensor:temperature
2025-12-24 23:52:25,1766620345000,25.01,sensor:temperature
2025-12-24 23:52:32,1766620352000,25.0,sensor:temperature
2025-12-24 23:52:38,1766620358000,25.0,sensor:temperature
2025-12-24 23:52:45,1766620365000,25.0,sensor:temperature
2025-12-24 23:52:51,1766620371000,25.01,sensor:temperature
2025-12-24 23:52:58,1766620378000,24.99,sensor:temperature
2025-12-24 23:53:04,1766620384000,24.99,sensor:temperature
2025-12-24 23:53:11,1766620391000,24.99,sensor:temperature
2025-12-24 23:53:18,1766620398000,25.0,sensor:temperature
2025-12-24 23:53:25,1766620405000,25.01,sensor:temperature
2025-12-24 23:53:31,1766620411000,25.01,sensor:temperature
2025-12-24 23:53:38,1766620418000,25.0,sensor:temperature
2025-12-24 23:53:44,1766620424000,25.01,sensor:temperature
2025-12-24 23:53:51,1766620431000,25.02,sensor:temperature
2025-12-24 23:53:58,1766620438000,25.01,sensor:temperature
2025-12-24 23:54:05,1766620445000,25.01,sensor:temperature
2025-12-24 23:54:12,1766620452000,25.01,sensor:temperature
2025-12-24 23:54:19,1766620459000,25.02,sensor:temperature
2025-12-24 23:54:25,1766620465000,25.01,sensor:temperature
2025-12-24 23:54:32,1766620472000,25.0,sensor:temperature
2025-12-24 23:54:39,1766620479000,25.03,sensor:temperature
2025-12-24 23:54:46,1766620486000,25.02,sensor:temperature
2025-12-24 23:54:52,1766620492000,25.01,sensor:temperature
2025-12-24 23:54:59,1766620499000,25.03,sensor:temperature
2025-12-24 23:55:06,1766620506000,25.03,sensor:temperature
2025-12-24 23:55:12,1766620512000,25.03,sensor:temperature
2025-12-24 23:55:21,1766620521000,25.03,sensor:temperature
2025-12-24 23:55:28,1766620528000,25.03,sensor:temperature
2025-12-24 23:55:35,1766620535000,25.02,sensor:temperature
2025-12-24 23:55:42,1766620542000,25.02,sensor:temperature
2025-12-24 23:55:48,1766620548000,25.01,sensor:temperature
2025-12-24 23:55:55,1766620555000,25.01,sensor:temperature
2025-12-24 23:56:05,1766620565000,25.01,sensor:temperature
2025-12-24 23:56:12,1766620572000,25.01,sensor:temperature
2025-12-24 23:56:18,1766620578000,25.0,sensor:temperature
2025-12-24 23:56:25,1766620585000,25.0,sensor:temperature
2025-12-24 23:56:33,1766620593000,25.0,sensor:temperature
2025-12-24 23:56:39,1766620599000,24.98,sensor:temperature
2025-12-24 23:56:45,1766620605000,25.0,sensor:temperature
2025-12-24 23:56:52,1766620612000,24.99,sensor:temperature
2025-12-24 23:56:58,1766620618000,24.99,sensor:temperature
2025-12-24 23:57:04,1766620624000,25.0,sensor:temperature
2025-12-24 23:57:11,1766620631000,25.0,sensor:temperature
2025-12-24 23:57:19,1766620639000,25.0,sensor:temperature
2025-12-24 23:57:26,1766620646000,25.01,sensor:temperature
2025-12-24 23:57:33,1766620653000,25.0,sensor:temperature
2025-12-24 23:57:40,1766620660000,25.01,sensor:temperature
2025-12-24 23:57:47,1766620667000,25.0,sensor:temperature
2025-12-24 23:57:54,1766620674000,24.99,sensor:temperature
2025-12-24 23:58:01,1766620681000,24.99,sensor:temperature
2025-12-24 23:58:08,1766620688000,24.99,sensor:temperature
2025-12-24 23:58:15,1766620695000,24.98,sensor:temperature
2025-12-24 23:58:21,1766620701000,24.97,sensor:temperature
2025-12-24 23:58:29,1766620709000,24.97,sensor:temperature
2025-12-24 23:58:35,1766620715000,24.95,sensor:temperature
2025-12-24 23:58:43,1766620723000,24.97,sensor:temperature
2025-12-24 23:58:49,1766620729000,24.99,sensor:temperature
2025-12-24 23:58:55,1766620735000,24.98,sensor:temperature
2025-12-24 23:59:01,1766620741000,24.98,sensor:temperature
2025-12-24 23:59:09,1766620749000,24.98,sensor:temperature
2025-12-24 23:59:15,1766620755000,24.98,sensor:temperature
2025-12-24 23:59:22,1766620762000,24.98,sensor:temperature
2025-12-24 23:59:29,1766620769000,24.98,sensor:temperature
2025-12-24 23:59:36,1766620776000,24.99,sensor:temperature
2025-12-24 23:59:43,1766620783000,24.99,sensor:temperature
2025-12-24 23:59:50,1766620790000,24.99,sensor:temperature
2025-12-24 23:59:56,1766620796000,25.0,sensor:temperature
2025-12-25 00:00:03,1766620803000,25.0,sensor:temperature
2025-12-25 00:00:10,1766620810000,25.0,sensor:temperature
2025-12-25 00:00:17,1766620817000,25.0,sensor:temperature
2025-12-25 00:00:23,1766620823000,25.0,sensor:temperature
2025-12-25 00:00:30,1766620830000,24.99,sensor:temperature
2025-12-25 00:00:36,1766620836000,24.99,sensor:temperature
2025-12-25 00:00:43,1766620843000,24.98,sensor:temperature
2025-12-25 00:00:50,1766620850000,25.0,sensor:temperature
2025-12-25 00:00:57,1766620857000,24.99,sensor:temperature
2025-12-25 00:01:03,1766620863000,24.98,sensor:temperature
2025-12-25 00:01:10,1766620870000,24.99,sensor:temperature
2025-12-25 00:01:17,1766620877000,24.98,sensor:temperature
2025-12-25 00:01:25,1766620885000,24.99,sensor:temperature
2025-12-25 00:01:32,1766620892000,24.99,sensor:temperature
2025-12-25 00:01:39,1766620899000,25.0,sensor:temperature
2025-12-25 00:01:46,1766620906000,24.98,sensor:temperature
2025-12-25 00:01:52,1766620912000,24.98,sensor:temperature
2025-12-25 00:01:59,1766620919000,24.98,sensor:temperature
2025-12-25 00:02:10,1766620930000,24.98,sensor:temperature
2025-12-25 00:02:18,1766620938000,24.99,sensor:temperature
2025-12-25 00:02:24,1766620944000,24.98,sensor:temperature
2025-12-25 00:02:31,1766620951000,24.98,sensor:temperature
2025-12-25 00:02:38,1766620958000,24.98,sensor:temperature
2025-12-25 00:02:45,1766620965000,24.98,sensor:temperature
2025-12-25 00:02:52,1766620972000,25.0,sensor:temperature
2025-12-25 00:02:59,1766620979000,24.99,sensor:temperature
2025-12-25 00:03:05,1766620985000,24.98,sensor:temperature
2025-12-25 00:03:13,1766620993000,24.99,sensor:temperature
2025-12-25 00:03:19,1766620999000,24.98,sensor:temperature
2025-12-25 00:03:26,1766621006000,24.99,sensor:temperature
2025-12-25 00:03:33,1766621013000,24.98,sensor:temperature
2025-12-25 00:03:40,1766621020000,25.0,sensor:temperature
2025-12-25 00:03:47,1766621027000,25.0,sensor:temperature
2025-12-25 00:03:54,1766621034000,24.99,sensor:temperature
2025-12-25 00:04:01,1766621041000,24.98,sensor:temperature
2025-12-25 00:04:15,1766621055000,24.99,sensor:temperature
2025-12-25 00:04:26,1766621066000,24.98,sensor:temperature
