timestamp_ms,datetime,value,sensor
1766617874000,2025-12-25 01:11:14.000000,24.49,sensor:temperature
1766617880000,2025-12-25 01:11:20.000000,24.49,sensor:temperature
1766617886000,2025-12-25 01:11:26.000000,24.5,sensor:temperature
1766617893000,2025-12-25 01:11:33.000000,24.5,sensor:temperature
1766617900000,2025-12-25 01:11:40.000000,24.5,sensor:temperature
1766617907000,2025-12-25 01:11:47.000000,24.51,sensor:temperature
1766617912000,2025-12-25 01:11:52.000000,24.51,sensor:temperature
1766617920000,2025-12-25 01:12:00.000000,24.5,sensor:temperature
1766617927000,2025-12-25 01:12:07.000000,24.5,sensor:temperature
1766617933000,2025-12-25 01:12:13.000000,24.49,sensor:temperature
1766617940000,2025-12-25 01:12:20.000000,24.47,sensor:temperature
1766617946000,2025-12-25 01:12:26.000000,24.46,sensor:temperature
1766617953000,2025-12-25 01:12:33.000000,24.47,sensor:temperature
1766617960000,2025-12-25 01:12:40.000000,24.49,sensor:temperature
1766617967000,2025-12-25 01:12:47.000000,24.48,sensor:temperature
1766617974000,2025-12-25 01:12:54.000000,24.47,sensor:temperature
1766617980000,2025-12-25 01:13:00.000000,24.48,sensor:temperature
1766617987000,2025-12-25 01:13:07.000000,24.47,sensor:temperature
1766617994000,2025-12-25 01:13:14.000000,24.47,sensor:temperature
1766618000000,2025-12-25 01:13:20.000000,24.47,sensor:temperature
1766618007000,2025-12-25 01:13:27.000000,24.47,sensor:temperature
1766618014000,2025-12-25 01:13:34.000000,24.48,sensor:temperature
1766618020000,2025-12-25 01:13:40.000000,24.49,sensor:temperature
1766618025000,2025-12-25 01:13:45.000000,24.49,sensor:temperature
1766618032000,2025-12-25 01:13:52.000000,24.5,sensor:temperature
1766618039000,2025-12-25 01:13:59.000000,24.49,sensor:temperature
1766618045000,2025-12-25 01:14:05.000000,24.47,sensor:temperature
1766618051000,2025-12-25 01:14:11.000000,24.44,sensor:temperature
1766618057000,2025-12-25 01:14:17.000000,24.44,sensor:temperature
1766618063000,2025-12-25 01:14:23.000000,24.44,sensor:temperature
1766618070000,2025-12-25 01:14:30.000000,24.46,sensor:temperature
1766618077000,2025-12-25 01:14:37.000000,24.49,sensor:temperature
1766618084000,2025-12-25 01:14:44.000000,24.49,sensor:temperature
1766618090000,2025-12-25 01:14:50.000000,24.47,sensor:temperature
1766618097000,2025-12-25 01:14:57.000000,24.5,sensor:temperature
1766618103000,2025-12-25 01:15:03.000000,24.49,sensor:temperature
1766618109000,2025-12-25 01:15:09.000000,24.51,sensor:temperature
1766618115000,2025-12-25 01:15:15.000000,24.54,sensor:temperature
1766618121000,2025-12-25 01:15:21.000000,24.53,sensor:temperature
1766618127000,2025-12-25 01:15:27.000000,24.57,sensor:temperature
1766618133000,2025-12-25 01:15:33.000000,24.58,sensor:temperature
1766618138000,2025-12-25 01:15:38.000000,24.6,sensor:temperature
1766618144000,2025-12-25 01:15:44.000000,24.61,sensor:temperature
1766618151000,2025-12-25 01:15:51.000000,24.61,sensor:temperature
1766618157000,2025-12-25 01:15:57.000000,24.6,sensor:temperature
1766618163000,2025-12-25 01:16:03.000000,24.6,sensor:temperature
1766618170000,2025-12-25 01:16:10.000000,24.6,sensor:temperature
1766618176000,2025-12-25 01:16:16.000000,24.6,sensor:temperature
1766618183000,2025-12-25 01:16:23.000000,24.6,sensor:temperature
1766618190000,2025-12-25 01:16:30.000000,24.6,sensor:temperature
1766618197000,2025-12-25 01:16:37.000000,24.61,sensor:temperature
1766618203000,2025-12-25 01:16:43.000000,24.63,sensor:temperature
1766618209000,2025-12-25 01:16:49.000000,24.62,sensor:temperature
1766618216000,2025-12-25 01:16:56.000000,24.63,sensor:temperature
1766618223000,2025-12-25 01:17:03.000000,24.63,sensor:temperature
1766618229000,2025-12-25 01:17:09.000000,24.64,sensor:temperature
1766618236000,2025-12-25 01:17:16.000000,24.66,sensor:temperature
1766618242000,2025-12-25 01:17:22.000000,24.66,sensor:temperature
1766618248000,2025-12-25 01:17:28.000000,24.65,sensor:temperature
1766618255000,2025-12-25 01:17:35.000000,24.65,sensor:temperature
1766618261000,2025-12-25 01:17:41.000000,24.66,sensor:temperature
1766618268000,2025-12-25 01:17:48.000000,24.66,sensor:temperature
1766618273000,2025-12-25 01:17:53.000000,24.64,sensor:temperature
1766618280000,2025-12-25 01:18:00.000000,24.64,sensor:temperature
1766618287000,2025-12-25 01:18:07.000000,24.64,sensor:temperature
1766618293000,2025-12-25 01:18:13.000000,24.62,sensor:temperature
1766618300000,2025-12-25 01:18:20.000000,24.62,sensor:temperature
1766618307000,2025-12-25 01:18:27.000000,24.58,sensor:temperature
1766618314000,2025-12-25 01:18:34.000000,24.58,sensor:temperature
1766618320000,2025-12-25 01:18:40.000000,24.59,sensor:temperature
1766618327000,2025-12-25 01:18:47.000000,24.6,sensor:temperature
1766618333000,2025-12-25 01:18:53.000000,24.6,sensor:temperature
1766618340000,2025-12-25 01:19:00.000000,24.59,sensor:temperature
1766618346000,2025-12-25 01:19:06.000000,24.61,sensor:temperature
1766618353000,2025-12-25 01:19:13.000000,24.61,sensor:temperature
1766618359000,2025-12-25 01:19:19.000000,24.62,sensor:temperature
1766618367000,2025-12-25 01:19:27.000000,24.62,sensor:temperature
1766618373000,2025-12-25 01:19:33.000000,24.61,sensor:temperature
1766618380000,2025-12-25 01:19:40.000000,24.62,sensor:temperature
1766618387000,2025-12-25 01:19:47.000000,24.62,sensor:temperature
1766618393000,2025-12-25 01:19:53.000000,24.61,sensor:temperature
1766618401000,2025-12-25 01:20:01.000000,24.63,sensor:temperature
1766618407000,2025-12-25 01:20:07.000000,24.64,sensor:temperature
1766618413000,2025-12-25 01:20:13.000000,24.62,sensor:temperature
1766618419000,2025-12-25 01:20:19.000000,24.63,sensor:temperature
1766618443000,2025-12-25 01:20:43.000000,24.66,sensor:temperature
1766618449000,2025-12-25 01:20:49.000000,24.66,sensor:temperature
1766618456000,2025-12-25 01:20:56.000000,24.69,sensor:temperature
1766618463000,2025-12-25 01:21:03.000000,24.7,sensor:temperature
1766618473000,2025-12-25 01:21:13.000000,24.69,sensor:temperature
1766618479000,2025-12-25 01:21:19.000000,24.68,sensor:temperature
1766618485000,2025-12-25 01:21:25.000000,24.7,sensor:temperature
1766618492000,2025-12-25 01:21:32.000000,24.7,sensor:temperature
1766618498000,2025-12-25 01:21:38.000000,24.71,sensor:temperature
1766618504000,2025-12-25 01:21:44.000000,24.71,sensor:temperature
1766618511000,2025-12-25 01:21:51.000000,24.72,sensor:temperature
1766618517000,2025-12-25 01:21:57.000000,24.74,sensor:temperature
1766618524000,2025-12-25 01:22:04.000000,24.71,sensor:temperature
1766618535000,2025-12-25 01:22:15.000000,24.73,sensor:temperature
1766618544000,2025-12-25 01:22:24.000000,24.71,sensor:temperature
1766618550000,2025-12-25 01:22:30.000000,24.68,sensor:temperature
1766618590000,2025-12-25 01:23:10.000000,24.69,sensor:temperature
1766618596000,2025-12-25 01:23:16.000000,24.66,sensor:temperature
1766618602000,2025-12-25 01:23:22.000000,24.68,sensor:temperature
1766618608000,2025-12-25 01:23:28.000000,24.69,sensor:temperature
1766618615000,2025-12-25 01:23:35.000000,24.7,sensor:temperature
1766618622000,2025-12-25 01:23:42.000000,24.71,sensor:temperature
1766618629000,2025-12-25 01:23:49.000000,24.74,sensor:temperature
1766618635000,2025-12-25 01:23:55.000000,24.73,sensor:temperature
1766618642000,2025-12-25 01:24:02.000000,24.72,sensor:temperature
1766618649000,2025-12-25 01:24:09.000000,24.73,sensor:temperature
1766618656000,2025-12-25 01:24:16.000000,24.72,sensor:temperature
1766618662000,2025-12-25 01:24:22.000000,24.75,sensor:temperature
1766618668000,2025-12-25 01:24:28.000000,24.75,sensor:temperature
1766618674000,2025-12-25 01:24:34.000000,24.73,sensor:temperature
1766618681000,2025-12-25 01:24:41.000000,24.73,sensor:temperature
1766618687000,2025-12-25 01:24:47.000000,24.71,sensor:temperature
1766618693000,2025-12-25 01:24:53.000000,24.71,sensor:temperature
1766618699000,2025-12-25 01:24:59.000000,24.71,sensor:temperature
1766618705000,2025-12-25 01:25:05.000000,24.71,sensor:temperature
1766618710000,2025-12-25 01:25:10.000000,24.71,sensor:temperature
1766618716000,2025-12-25 01:25:16.000000,24.72,sensor:temperature
1766618723000,2025-12-25 01:25:23.000000,24.73,sensor:temperature
1766618730000,2025-12-25 01:25:30.000000,24.74,sensor:temperature
1766618736000,2025-12-25 01:25:36.000000,24.74,sensor:temperature
1766618742000,2025-12-25 01:25:42.000000,24.75,sensor:temperature
1766618748000,2025-12-25 01:25:48.000000,24.76,sensor:temperature
1766618755000,2025-12-25 01:25:55.000000,24.77,sensor:temperature
1766618762000,2025-12-25 01:26:02.000000,24.75,sensor:temperature
1766618768000,2025-12-25 01:26:08.000000,24.75,sensor:temperature
1766618775000,2025-12-25 01:26:15.000000,24.74,sensor:temperature
1766618782000,2025-12-25 01:26:22.000000,24.75,sensor:temperature
1766618788000,2025-12-25 01:26:28.000000,24.74,sensor:temperature
1766618795000,2025-12-25 01:26:35.000000,24.73,sensor:temperature
1766618802000,2025-12-25 01:26:42.000000,24.74,sensor:temperature
1766618809000,2025-12-25 01:26:49.000000,24.75,sensor:temperature
1766618815000,2025-12-25 01:26:55.000000,24.75,sensor:temperature
1766618821000,2025-12-25 01:27:01.000000,24.82,sensor:temperature
1766618828000,2025-12-25 01:27:08.000000,24.82,sensor:temperature
1766618837000,2025-12-25 01:27:17.000000,24.84,sensor:temperature
1766618844000,2025-12-25 01:27:24.000000,24.86,sensor:temperature
1766618851000,2025-12-25 01:27:31.000000,24.86,sensor:temperature
1766618859000,2025-12-25 01:27:39.000000,24.86,sensor:temperature
1766618865000,2025-12-25 01:27:45.000000,24.88,sensor:temperature
1766618872000,2025-12-25 01:27:52.000000,24.87,sensor:temperature
1766618878000,2025-12-25 01:27:58.000000,24.88,sensor:temperature
1766618885000,2025-12-25 01:28:05.000000,24.89,sensor:temperature
1766618892000,2025-12-25 01:28:12.000000,24.9,sensor:temperature
1766618899000,2025-12-25 01:28:19.000000,24.9,sensor:temperature
1766618906000,2025-12-25 01:28:26.000000,24.92,sensor:temperature
1766618913000,2025-12-25 01:28:33.000000,24.93,sensor:temperature
1766618921000,2025-12-25 01:28:41.000000,24.93,sensor:temperature
1766618928000,2025-12-25 01:28:48.000000,24.94,sensor:temperature
1766618935000,2025-12-25 01:28:55.000000,24.93,sensor:temperature
1766618942000,2025-12-25 01:29:02.000000,24.93,sensor:temperature
1766618949000,2025-12-25 01:29:09.000000,24.94,sensor:temperature
1766618955000,2025-12-25 01:29:15.000000,24.94,sensor:temperature
1766618962000,2025-12-25 01:29:22.000000,24.94,sensor:temperature
1766618968000,2025-12-25 01:29:28.000000,24.94,sensor:temperature
1766618975000,2025-12-25 01:29:35.000000,24.93,sensor:temperature
1766618983000,2025-12-25 01:29:43.000000,24.95,sensor:temperature
1766618990000,2025-12-25 01:29:50.000000,24.95,sensor:temperature
1766618997000,2025-12-25 01:29:57.000000,24.97,sensor:temperature
1766619004000,2025-12-25 01:30:04.000000,24.95,sensor:temperature
1766619010000,2025-12-25 01:30:10.000000,24.98,sensor:temperature
1766619018000,2025-12-25 01:30:18.000000,24.97,sensor:temperature
1766619025000,2025-12-25 01:30:25.000000,24.97,sensor:temperature
1766619032000,2025-12-25 01:30:32.000000,24.98,sensor:temperature
1766619038000,2025-12-25 01:30:38.000000,24.99,sensor:temperature
1766619045000,2025-12-25 01:30:45.000000,24.95,sensor:temperature
1766619052000,2025-12-25 01:30:52.000000,24.97,sensor:temperature
1766619058000,2025-12-25 01:30:58.000000,24.98,sensor:temperature
1766619068000,2025-12-25 01:31:08.000000,24.98,sensor:temperature
1766619074000,2025-12-25 01:31:14.000000,24.97,sensor:temperature
1766619081000,2025-12-25 01:31:21.000000,24.98,sensor:temperature
1766619088000,2025-12-25 01:31:28.000000,24.98,sensor:temperature
1766619094000,2025-12-25 01:31:34.000000,24.97,sensor:temperature
1766619102000,2025-12-25 01:31:42.000000,24.97,sensor:temperature
1766619108000,2025-12-25 01:31:48.000000,24.97,sensor:temperature
1766619115000,2025-12-25 01:31:55.000000,24.97,sensor:temperature
1766619123000,2025-12-25 01:32:03.000000,24.98,sensor:temperature
1766619130000,2025-12-25 01:32:10.000000,24.98,sensor:temperature
1766619136000,2025-12-25 01:32:16.000000,25,sensor:temperature
1766619143000,2025-12-25 01:32:23.000000,25,sensor:temperature
1766619150000,2025-12-25 01:32:30.000000,24.99,sensor:temperature
1766619157000,2025-12-25 01:32:37.000000,24.98,sensor:temperature
1766619164000,2025-12-25 01:32:44.000000,24.98,sensor:temperature
1766619171000,2025-12-25 01:32:51.000000,25,sensor:temperature
1766619178000,2025-12-25 01:32:58.000000,24.99,sensor:temperature
1766619185000,2025-12-25 01:33:05.000000,25,sensor:temperature
1766619192000,2025-12-25 01:33:12.000000,24.98,sensor:temperature
1766619207000,2025-12-25 01:33:27.000000,24.98,sensor:temperature
1766619218000,2025-12-25 01:33:38.000000,24.99,sensor:temperature
1766619225000,2025-12-25 01:33:45.000000,24.97,sensor:temperature
1766619239000,2025-12-25 01:33:59.000000,24.95,sensor:temperature
1766619246000,2025-12-25 01:34:06.000000,24.94,sensor:temperature
1766619253000,2025-12-25 01:34:13.000000,24.93,sensor:temperature
1766619260000,2025-12-25 01:34:20.000000,24.93,sensor:temperature
1766619266000,2025-12-25 01:34:26.000000,24.94,sensor:temperature
1766619274000,2025-12-25 01:34:34.000000,24.93,sensor:temperature
1766619279000,2025-12-25 01:34:39.000000,24.93,sensor:temperature
1766619287000,2025-12-25 01:34:47.000000,24.92,sensor:temperature
1766619293000,2025-12-25 01:34:53.000000,24.91,sensor:temperature
1766619300000,2025-12-25 01:35:00.000000,24.92,sensor:temperature
1766619307000,2025-12-25 01:35:07.000000,24.93,sensor:temperature
1766619313000,2025-12-25 01:35:13.000000,24.93,sensor:temperature
1766619320000,2025-12-25 01:35:20.000000,24.95,sensor:temperature
1766619330000,2025-12-25 01:35:30.000000,24.98,sensor:temperature
1766619344000,2025-12-25 01:35:44.000000,24.98,sensor:temperature
1766619352000,2025-12-25 01:35:52.000000,24.95,sensor:temperature
1766619360000,2025-12-25 01:36:00.000000,24.97,sensor:temperature
1766619368000,2025-12-25 01:36:08.000000,24.95,sensor:temperature
1766619378000,2025-12-25 01:36:18.000000,24.95,sensor:temperature
1766619386000,2025-12-25 01:36:26.000000,24.97,sensor:temperature
1766619393000,2025-12-25 01:36:33.000000,24.98,sensor:temperature
1766619399000,2025-12-25 01:36:39.000000,24.98,sensor:temperature
1766619408000,2025-12-25 01:36:48.000000,24.98,sensor:temperature
1766619415000,2025-12-25 01:36:55.000000,25,sensor:temperature
1766619422000,2025-12-25 01:37:02.000000,25.01,sensor:temperature
1766619428000,2025-12-25 01:37:08.000000,25,sensor:temperature
1766619436000,2025-12-25 01:37:16.000000,24.99,sensor:temperature
1766619442000,2025-12-25 01:37:22.000000,25,sensor:temperature
1766619449000,2025-12-25 01:37:29.000000,24.99,sensor:temperature
1766619456000,2025-12-25 01:37:36.000000,25,sensor:temperature
1766619463000,2025-12-25 01:37:43.000000,24.99,sensor:temperature
1766619469000,2025-12-25 01:37:49.000000,24.99,sensor:temperature
1766619477000,2025-12-25 01:37:57.000000,25,sensor:temperature
1766619489000,2025-12-25 01:38:09.000000,24.98,sensor:temperature
1766619495000,2025-12-25 01:38:15.000000,24.97,sensor:temperature
1766619503000,2025-12-25 01:38:23.000000,24.99,sensor:temperature
1766619510000,2025-12-25 01:38:30.000000,24.99,sensor:temperature
1766619517000,2025-12-25 01:38:37.000000,24.99,sensor:temperature
1766619524000,2025-12-25 01:38:44.000000,24.99,sensor:temperature
1766619531000,2025-12-25 01:38:51.000000,24.98,sensor:temperature
1766619537000,2025-12-25 01:38:57.000000,24.99,sensor:temperature
1766619544000,2025-12-25 01:39:04.000000,24.98,sensor:temperature
1766619550000,2025-12-25 01:39:10.000000,24.99,sensor:temperature
1766619557000,2025-12-25 01:39:17.000000,24.97,sensor:temperature
1766619563000,2025-12-25 01:39:23.000000,24.95,sensor:temperature
1766619570000,2025-12-25 01:39:30.000000,24.98,sensor:temperature
1766619576000,2025-12-25 01:39:36.000000,24.97,sensor:temperature
1766619584000,2025-12-25 01:39:44.000000,24.97,sensor:temperature
1766619590000,2025-12-25 01:39:50.000000,24.98,sensor:temperature
1766619598000,2025-12-25 01:39:58.000000,24.98,sensor:temperature
1766619604000,2025-12-25 01:40:04.000000,24.99,sensor:temperature
1766619611000,2025-12-25 01:40:11.000000,24.98,sensor:temperature
1766619618000,2025-12-25 01:40:18.000000,24.99,sensor:temperature
1766619625000,2025-12-25 01:40:25.000000,25,sensor:temperature
1766619632000,2025-12-25 01:40:32.000000,25,sensor:temperature
1766619637000,2025-12-25 01:40:37.000000,25.01,sensor:temperature
1766619644000,2025-12-25 01:40:44.000000,25.01,sensor:temperature
1766619651000,2025-12-25 01:40:51.000000,25.01,sensor:temperature
1766619658000,2025-12-25 01:40:58.000000,24.99,sensor:temperature
1766619665000,2025-12-25 01:41:05.000000,24.99,sensor:temperature
1766619671000,2025-12-25 01:41:11.000000,24.98,sensor:temperature
1766619678000,2025-12-25 01:41:18.000000,24.99,sensor:temperature
1766619684000,2025-12-25 01:41:24.000000,24.98,sensor:temperature
1766619691000,2025-12-25 01:41:31.000000,24.97,sensor:temperature
1766619697000,2025-12-25 01:41:37.000000,24.98,sensor:temperature
1766619704000,2025-12-25 01:41:44.000000,24.98,sensor:temperature
1766619711000,2025-12-25 01:41:51.000000,24.95,sensor:temperature
1766619718000,2025-12-25 01:41:58.000000,24.98,sensor:temperature
1766619725000,2025-12-25 01:42:05.000000,24.99,sensor:temperature
1766619732000,2025-12-25 01:42:12.000000,24.97,sensor:temperature
1766619738000,2025-12-25 01:42:18.000000,24.99,sensor:temperature
1766619745000,2025-12-25 01:42:25.000000,24.99,sensor:temperature
1766619752000,2025-12-25 01:42:32.000000,25.01,sensor:temperature
1766619759000,2025-12-25 01:42:39.000000,25.02,sensor:temperature
1766619766000,2025-12-25 01:42:46.000000,25.02,sensor:temperature
1766619773000,2025-12-25 01:42:53.000000,25.03,sensor:temperature
1766619779000,2025-12-25 01:42:59.000000,25.04,sensor:temperature
1766619785000,2025-12-25 01:43:05.000000,25.03,sensor:temperature
1766619792000,2025-12-25 01:43:12.000000,25.04,sensor:temperature
1766619799000,2025-12-25 01:43:19.000000,25.04,sensor:temperature
1766619805000,2025-12-25 01:43:25.000000,25.03,sensor:temperature
1766619812000,2025-12-25 01:43:32.000000,25.02,sensor:temperature
1766619819000,2025-12-25 01:43:39.000000,25.02,sensor:temperature
1766619826000,2025-12-25 01:43:46.000000,25.02,sensor:temperature
1766619832000,2025-12-25 01:43:52.000000,25.02,sensor:temperature
1766619838000,2025-12-25 01:43:58.000000,25.02,sensor:temperature
1766619845000,2025-12-25 01:44:05.000000,25,sensor:temperature
1766619852000,2025-12-25 01:44:12.000000,25,sensor:temperature
1766619858000,2025-12-25 01:44:18.000000,25,sensor:temperature
1766619865000,2025-12-25 01:44:25.000000,25,sensor:temperature
1766619872000,2025-12-25 01:44:32.000000,25,sensor:temperature
1766619878000,2025-12-25 01:44:38.000000,25.01,sensor:temperature
1766619886000,2025-12-25 01:44:46.000000,25.01,sensor:temperature
1766619892000,2025-12-25 01:44:52.000000,25,sensor:temperature
1766619901000,2025-12-25 01:45:01.000000,25,sensor:temperature
1766619908000,2025-12-25 01:45:08.000000,25,sensor:temperature
1766619915000,2025-12-25 01:45:15.000000,25,sensor:temperature
1766619922000,2025-12-25 01:45:22.000000,25,sensor:temperature
1766619929000,2025-12-25 01:45:29.000000,25,sensor:temperature
1766619935000,2025-12-25 01:45:35.000000,24.99,sensor:temperature
1766619942000,2025-12-25 01:45:42.000000,25.01,sensor:temperature
1766619948000,2025-12-25 01:45:48.000000,24.99,sensor:temperature
1766619955000,2025-12-25 01:45:55.000000,24.98,sensor:temperature
1766619962000,2025-12-25 01:46:02.000000,24.99,sensor:temperature
1766619969000,2025-12-25 01:46:09.000000,24.98,sensor:temperature
1766619975000,2025-12-25 01:46:15.000000,24.99,sensor:temperature
1766619982000,2025-12-25 01:46:22.000000,24.99,sensor:temperature
1766619989000,2025-12-25 01:46:29.000000,25,sensor:temperature
1766619996000,2025-12-25 01:46:36.000000,25,sensor:temperature
1766620004000,2025-12-25 01:46:44.000000,25,sensor:temperature
1766620010000,2025-12-25 01:46:50.000000,25,sensor:temperature
1766620017000,2025-12-25 01:46:57.000000,25.01,sensor:temperature
1766620023000,2025-12-25 01:47:03.000000,24.99,sensor:temperature
1766620029000,2025-12-25 01:47:09.000000,25.02,sensor:temperature
1766620036000,2025-12-25 01:47:16.000000,25.01,sensor:temperature
1766620043000,2025-12-25 01:47:23.000000,24.99,sensor:temperature
1766620050000,2025-12-25 01:47:30.000000,25,sensor:temperature
1766620057000,2025-12-25 01:47:37.000000,25,sensor:temperature
1766620063000,2025-12-25 01:47:43.000000,25,sensor:temperature
1766620070000,2025-12-25 01:47:50.000000,25,sensor:temperature
1766620077000,2025-12-25 01:47:57.000000,24.99,sensor:temperature
1766620083000,2025-12-25 01:48:03.000000,25,sensor:temperature
1766620089000,2025-12-25 01:48:09.000000,25.01,sensor:temperature
1766620096000,2025-12-25 01:48:16.000000,24.99,sensor:temperature
1766620103000,2025-12-25 01:48:23.000000,25.01,sensor:temperature
1766620110000,2025-12-25 01:48:30.000000,25,sensor:temperature
1766620117000,2025-12-25 01:48:37.000000,25,sensor:temperature
1766620124000,2025-12-25 01:48:44.000000,25,sensor:temperature
1766620130000,2025-12-25 01:48:50.000000,25,sensor:temperature
1766620138000,2025-12-25 01:48:58.000000,25.01,sensor:temperature
1766620144000,2025-12-25 01:49:04.000000,25.01,sensor:temperature
1766620150000,2025-12-25 01:49:10.000000,25,sensor:temperature
1766620158000,2025-12-25 01:49:18.000000,25,sensor:temperature
1766620164000,2025-12-25 01:49:24.000000,25,sensor:temperature
1766620171000,2025-12-25 01:49:31.000000,25.01,sensor:temperature
1766620178000,2025-12-25 01:49:38.000000,25.01,sensor:temperature
1766620185000,2025-12-25 01:49:45.000000,25.01,sensor:temperature
1766620192000,2025-12-25 01:49:52.000000,25.01,sensor:temperature
1766620199000,2025-12-25 01:49:59.000000,25.01,sensor:temperature
1766620204000,2025-12-25 01:50:04.000000,25.02,sensor:temperature
1766620211000,2025-12-25 01:50:11.000000,25.01,sensor:temperature
1766620218000,2025-12-25 01:50:18.000000,25,sensor:temperature
1766620224000,2025-12-25 01:50:24.000000,25,sensor:temperature
1766620231000,2025-12-25 01:50:31.000000,25.01,sensor:temperature
1766620237000,2025-12-25 01:50:37.000000,24.99,sensor:temperature
1766620244000,2025-12-25 01:50:44.000000,25,sensor:temperature
1766620251000,2025-12-25 01:50:51.000000,25.01,sensor:temperature
1766620258000,2025-12-25 01:50:58.000000,24.99,sensor:temperature
1766620264000,2025-12-25 01:51:04.000000,24.99,sensor:temperature
1766620271000,2025-12-25 01:51:11.000000,24.99,sensor:temperature
1766620278000,2025-12-25 01:51:18.000000,24.99,sensor:temperature
1766620284000,2025-12-25 01:51:24.000000,25,sensor:temperature
1766620291000,2025-12-25 01:51:31.000000,24.99,sensor:temperature
1766620298000,2025-12-25 01:51:38.000000,24.99,sensor:temperature
1766620305000,2025-12-25 01:51:45.000000,24.99,sensor:temperature
1766620311000,2025-12-25 01:51:51.000000,25,sensor:temperature
1766620318000,2025-12-25 01:51:58.000000,25,sensor:temperature
1766620325000,2025-12-25 01:52:05.000000,24.99,sensor:temperature
1766620331000,2025-12-25 01:52:11.000000,25,sensor:temperature
1766620338000,2025-12-25 01:52:18.000000,25.01,sensor:temperature
1766620345000,2025-12-25 01:52:25.000000,25.01,sensor:temperature
1766620352000,2025-12-25 01:52:32.000000,25,sensor:temperature
1766620358000,2025-12-25 01:52:38.000000,25,sensor:temperature
1766620365000,2025-12-25 01:52:45.000000,25,sensor:temperature
1766620371000,2025-12-25 01:52:51.000000,25.01,sensor:temperature
1766620378000,2025-12-25 01:52:58.000000,24.99,sensor:temperature
1766620384000,2025-12-25 01:53:04.000000,24.99,sensor:temperature
1766620391000,2025-12-25 01:53:11.000000,24.99,sensor:temperature
1766620398000,2025-12-25 01:53:18.000000,25,sensor:temperature
1766620405000,2025-12-25 01:53:25.000000,25.01,sensor:temperature
1766620411000,2025-12-25 01:53:31.000000,25.01,sensor:temperature
1766620418000,2025-12-25 01:53:38.000000,25,sensor:temperature
1766620424000,2025-12-25 01:53:44.000000,25.01,sensor:temperature
1766620431000,2025-12-25 01:53:51.000000,25.02,sensor:temperature
1766620438000,2025-12-25 01:53:58.000000,25.01,sensor:temperature
1766620445000,2025-12-25 01:54:05.000000,25.01,sensor:temperature
1766620452000,2025-12-25 01:54:12.000000,25.01,sensor:temperature
1766620459000,2025-12-25 01:54:19.000000,25.02,sensor:temperature
1766620465000,2025-12-25 01:54:25.000000,25.01,sensor:temperature
1766620472000,2025-12-25 01:54:32.000000,25,sensor:temperature
1766620479000,2025-12-25 01:54:39.000000,25.03,sensor:temperature
1766620486000,2025-12-25 01:54:46.000000,25.02,sensor:temperature
1766620492000,2025-12-25 01:54:52.000000,25.01,sensor:temperature
1766620499000,2025-12-25 01:54:59.000000,25.03,sensor:temperature
1766620506000,2025-12-25 01:55:06.000000,25.03,sensor:temperature
1766620512000,2025-12-25 01:55:12.000000,25.03,sensor:temperature
1766620521000,2025-12-25 01:55:21.000000,25.03,sensor:temperature
1766620528000,2025-12-25 01:55:28.000000,25.03,sensor:temperature
1766620535000,2025-12-25 01:55:35.000000,25.02,sensor:temperature
1766620542000,2025-12-25 01:55:42.000000,25.02,sensor:temperature
1766620548000,2025-12-25 01:55:48.000000,25.01,sensor:temperature
1766620555000,2025-12-25 01:55:55.000000,25.01,sensor:temperature
1766620565000,2025-12-25 01:56:05.000000,25.01,sensor:temperature
1766620572000,2025-12-25 01:56:12.000000,25.01,sensor:temperature
1766620578000,2025-12-25 01:56:18.000000,25,sensor:temperature
1766620585000,2025-12-25 01:56:25.000000,25,sensor:temperature
1766620593000,2025-12-25 01:56:33.000000,25,sensor:temperature
1766620599000,2025-12-25 01:56:39.000000,24.98,sensor:temperature
1766620605000,2025-12-25 01:56:45.000000,25,sensor:temperature
1766620612000,2025-12-25 01:56:52.000000,24.99,sensor:temperature
1766620618000,2025-12-25 01:56:58.000000,24.99,sensor:temperature
1766620624000,2025-12-25 01:57:04.000000,25,sensor:temperature
1766620631000,2025-12-25 01:57:11.000000,25,sensor:temperature
1766620639000,2025-12-25 01:57:19.000000,25,sensor:temperature
1766620646000,2025-12-25 01:57:26.000000,25.01,sensor:temperature
1766620653000,2025-12-25 01:57:33.000000,25,sensor:temperature
1766620660000,2025-12-25 01:57:40.000000,25.01,sensor:temperature
1766620667000,2025-12-25 01:57:47.000000,25,sensor:temperature
1766620674000,2025-12-25 01:57:54.000000,24.99,sensor:temperature
1766620681000,2025-12-25 01:58:01.000000,24.99,sensor:temperature
1766620688000,2025-12-25 01:58:08.000000,24.99,sensor:temperature
1766620695000,2025-12-25 01:58:15.000000,24.98,sensor:temperature
1766620701000,2025-12-25 01:58:21.000000,24.97,sensor:temperature
1766620709000,2025-12-25 01:58:29.000000,24.97,sensor:temperature
1766620715000,2025-12-25 01:58:35.000000,24.95,sensor:temperature
1766620723000,2025-12-25 01:58:43.000000,24.97,sensor:temperature
1766620729000,2025-12-25 01:58:49.000000,24.99,sensor:temperature
1766620735000,2025-12-25 01:58:55.000000,24.98,sensor:temperature
1766620741000,2025-12-25 01:59:01.000000,24.98,sensor:temperature
1766620749000,2025-12-25 01:59:09.000000,24.98,sensor:temperature
